publisher,extract_at,page_link,name
panini,2024-04-09,https://www.amazon.com.br/Insones-Ca%C3%A7ando-estrelas-depois-aula/dp/652591972X/ref=sr_1_547?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-547,Insones - Caçando estrelas depois da aula 11
panini,2024-04-09,https://www.amazon.com.br/Superman-07-84-Leah-Williams/dp/6525919967/ref=sr_1_548?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-548,Superman 07/84
panini,2024-04-09,https://www.amazon.com.br/Os-Vingadores-04-Jed-Mackay/dp/6525919282/ref=sr_1_549?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-549,Os Vingadores 04/61
panini,2024-04-09,https://www.amazon.com.br/Dylan-Dog-Johnny-Giampiero-Casertano/dp/6525919177/ref=sr_1_550?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-550,Dylan Dog: Johnny Freak
panini,2024-04-09,https://www.amazon.com.br/Aventuras-Marvel-07-Sean-McKeever/dp/652591938X/ref=sr_1_551?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-551,Aventuras Marvel 07
panini,2024-04-09,https://www.amazon.com.br/coisas-para-fazer-antes-Vol/dp/6525920965/ref=sr_1_552?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-552,10 coisas para fazer antes dos 40 Vol. 01
panini,2024-04-09,https://www.amazon.com.br/Bleach-Remix-Vol-Tite-Kubo/dp/6525921740/ref=sr_1_553?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-553,Bleach Remix Vol. 19
panini,2024-04-09,https://www.amazon.com.br/Saga-dos-X-Men-Vol-21/dp/6525921244/ref=sr_1_554?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-554,A Saga dos X-Men Vol. 21
panini,2024-04-09,https://www.amazon.com.br/Sandman-Apresenta-Vol-Garota-seria/dp/6525920507/ref=sr_1_555?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.9qOgsp_XQO3sAv8U421t6c5aQSBEbbPYy-mACuxe-gN4VqnaaUQZbQMi-lCyolKK6TWPUPeqxddNT_2AGjnduv9lejmsYPODdPMKZZARn_gd6X6kdQ_nUG0OK7ZxpbgRF55WvhwY0l2n8hdemxL9IMWhLvD9ADFyUEs_loCNGXc.ruOREhyvJjUCODNk1LLLBVls2ZtuKYCpqtu2wY7mYxo&dib_tag=se&qid=1712664172&refinements=p_30%3Apanini&s=books&sr=1-555,Sandman Apresenta Vol. 9: A Garota que seria a Morte
panini,2024-04-09,https://www.amazon.com.br/Jojos-Bizarre-Adventure-Parte-Stone/dp/6525921627/ref=sr_1_561?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.Ts6QJ6RrEq6nEbD3kdg6sP1NtLkuesQrRPArf-ixhKSLDtJerKPfD0uFarZ0rImyYJjtSt33VOrJEBNcUIfcNA.GyPJO4KoxA9O9A6ajVnqjXprSw9Resz9Mi29N4kquaA&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-561,Jojo's Bizarre Adventure Parte 6: Stone Ocean Vol. 01
panini,2024-04-09,https://www.amazon.com.br/Batman-S%C3%A9rie-Animada-Vol-01/dp/6525920396/ref=sr_1_562?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.Ts6QJ6RrEq6nEbD3kdg6sP1NtLkuesQrRPArf-ixhKSLDtJerKPfD0uFarZ0rImyYJjtSt33VOrJEBNcUIfcNA.GyPJO4KoxA9O9A6ajVnqjXprSw9Resz9Mi29N4kquaA&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-562,Batman: A Série Animada Vol. 01
panini,2024-04-09,https://www.amazon.com.br/X-Men-Vol-67-Si-Spurrier/dp/6525921082/ref=sr_1_563?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.Ts6QJ6RrEq6nEbD3kdg6sP1NtLkuesQrRPArf-ixhKSLDtJerKPfD0uFarZ0rImyYJjtSt33VOrJEBNcUIfcNA.GyPJO4KoxA9O9A6ajVnqjXprSw9Resz9Mi29N4kquaA&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-563,X-Men Vol. 67
panini,2024-04-09,https://www.amazon.com.br/Magneto-Testamento-Essenciais-Carmine-Giandomenico/dp/6525921171/ref=sr_1_564?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.Ts6QJ6RrEq6nEbD3kdg6sP1NtLkuesQrRPArf-ixhKSLDtJerKPfD0uFarZ0rImyYJjtSt33VOrJEBNcUIfcNA.GyPJO4KoxA9O9A6ajVnqjXprSw9Resz9Mi29N4kquaA&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-564,Magneto: Testamento (Marvel Essenciais)
panini,2024-04-09,https://www.amazon.com.br/Konosuba-Aben%C3%A7oado-Mundo-Maravilhoso-Vol/dp/6525920779/ref=sr_1_565?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.Ts6QJ6RrEq6nEbD3kdg6sP1NtLkuesQrRPArf-ixhKSLDtJerKPfD0uFarZ0rImyYJjtSt33VOrJEBNcUIfcNA.GyPJO4KoxA9O9A6ajVnqjXprSw9Resz9Mi29N4kquaA&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-565,Konosuba: Abençoado Mundo Maravilhoso! Vol. 17
panini,2024-04-09,https://www.amazon.com.br/Gachiakuta-02-Kei-Urana/dp/6525920892/ref=sr_1_561?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-561,Gachiakuta 02
panini,2024-04-09,https://www.amazon.com.br/Star-Wars-Era-Cl%C3%A1ssica-Omnibus/dp/6525921031/ref=sr_1_562?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-562&ufe=app_do%3Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12,Star Wars: A Era Clássica (Omnibus)
panini,2024-04-09,https://www.amazon.com.br/Yomotsuhegui-Fruto-Mundo-dos-Mortos/dp/652592054X/ref=sr_1_563?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-563,Yomotsuhegui - O Fruto do Mundo dos Mortos 01
panini,2024-04-09,https://www.amazon.com.br/Gokushufudou-Tatsu-Imortal-Kousuke-Oono/dp/6525920876/ref=sr_1_564?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-564,Gokushufudou - Tatsu Imortal 08
panini,2024-04-09,https://www.amazon.com.br/Justiceiro-Baron-janson-Marvel-Essenciais/dp/652592118X/ref=sr_1_565?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-565,Justiceiro por Mike Baron &amp; Klaus janson (Marvel Essenciais)
panini,2024-04-09,https://www.amazon.com.br/Seraph-End-Vol-Yamato-Yamamoto/dp/6525921457/ref=sr_1_566?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-566,Seraph of the End Vol. 30
panini,2024-04-09,https://www.amazon.com.br/Namorada-Aluguel-Vol-Reiji-Miyajima/dp/6525921600/ref=sr_1_567?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-567,Namorada de Aluguel Vol. 32
panini,2024-04-09,https://www.amazon.com.br/Vi%C3%BAva-Negra-Teia-Intrigas-Gerry-Conway/dp/6525922070/ref=sr_1_568?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-568,Viúva-Negra: Teia de Intrigas
panini,2024-04-09,https://www.amazon.com.br/Espetacular-Homem-Aranha-Vol-15-59/dp/6525921147/ref=sr_1_569?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-569,O Espetacular Homem-Aranha Vol. 15 / 59
panini,2024-04-09,https://www.amazon.com.br/Kokoro-no-Program-Hinata-Nakamura/dp/6525920809/ref=sr_1_570?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-570,Kokoro no Program 02
panini,2024-04-09,https://www.amazon.com.br/Elusive-Samurai-07-Yusei-Matsui/dp/6525920604/ref=sr_1_571?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.IAClmrmCNCCpLW8wn47qZd47IyBlkOYOxyGMi7wWMi5KK7HfLIjX01TJ5GYo3BG6jkGlPrF_mdNKWka_Y4FOjw42JrsNF2jC2h_Vp5m6xLUA_gvDiTYo2PmrgwbEffCjfTnj5UQpadJ9cmTD-UqU_fovPe7L7DTm5X7WY50bMyk.N0q7AyeIhcsv4gTjVIJa-5S5ZB3HPPWH0XKkeRFsPRc&dib_tag=se&qid=1712664175&refinements=p_30%3Apanini&s=books&sr=1-571,The Elusive Samurai 07
panini,2024-04-09,https://www.amazon.com.br/Undead-Unluck-Vol-Yoshifumi-Tozuka/dp/6525921481/ref=sr_1_577?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.ub7aIaNNAJWzBlemeCOBU25oUJ5dFPPwqZoeUdfdHRABz1iIBMV0HIzz4SzGtAyCD_Zi1aapm0nCeFQ8kiYyXg.WcP_eO5S9znSqU2Cy6K5gKFVUs-cMAMqS3l4C6yObqc&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-577,Undead Unluck Vol. 14
panini,2024-04-09,https://www.amazon.com.br/Erros-Divinos-01-Nio-Nakatani/dp/6525920817/ref=sr_1_578?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.ub7aIaNNAJWzBlemeCOBU25oUJ5dFPPwqZoeUdfdHRABz1iIBMV0HIzz4SzGtAyCD_Zi1aapm0nCeFQ8kiYyXg.WcP_eO5S9znSqU2Cy6K5gKFVUs-cMAMqS3l4C6yObqc&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-578,Erros Divinos 01
panini,2024-04-09,https://www.amazon.com.br/Migi-Dali-02-Nami-Sano/dp/6525920728/ref=sr_1_579?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.ub7aIaNNAJWzBlemeCOBU25oUJ5dFPPwqZoeUdfdHRABz1iIBMV0HIzz4SzGtAyCD_Zi1aapm0nCeFQ8kiYyXg.WcP_eO5S9znSqU2Cy6K5gKFVUs-cMAMqS3l4C6yObqc&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-579,Migi To Dali 02
panini,2024-04-09,https://www.amazon.com.br/ZDM-Vol-1-Edi%C3%A7%C3%A3o-Luxo/dp/6525921805/ref=sr_1_580?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.ub7aIaNNAJWzBlemeCOBU25oUJ5dFPPwqZoeUdfdHRABz1iIBMV0HIzz4SzGtAyCD_Zi1aapm0nCeFQ8kiYyXg.WcP_eO5S9znSqU2Cy6K5gKFVUs-cMAMqS3l4C6yObqc&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-580&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,ZDM Vol. 1 - Edição de Luxo
panini,2024-04-09,https://www.amazon.com.br/Avante-Vingadores-Vol-R-B-Silva/dp/6525921287/ref=sr_1_581?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.ub7aIaNNAJWzBlemeCOBU25oUJ5dFPPwqZoeUdfdHRABz1iIBMV0HIzz4SzGtAyCD_Zi1aapm0nCeFQ8kiYyXg.WcP_eO5S9znSqU2Cy6K5gKFVUs-cMAMqS3l4C6yObqc&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-581,"Avante, Vingadores! (2022) Vol. 18"
panini,2024-04-09,https://www.amazon.com.br/Batman-Justi%C3%A7a-Presente-Eiichi-Shimizu/dp/6525921708/ref=sr_1_577?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-577,Batman: Justiça Presente 03
panini,2024-04-09,https://www.amazon.com.br/Venom-Vol-9-Lan-Medina/dp/6525921112/ref=sr_1_578?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-578,Venom (2022) Vol. 9
panini,2024-04-09,https://www.amazon.com.br/Atos-Vingan%C3%A7a-Omnibus-Ron-Frenz/dp/6525923468/ref=sr_1_579?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-579,Atos de Vingança Omnibus
panini,2024-04-09,https://www.amazon.com.br/Mashle-Magia-M%C3%BAsculos-Vol-12/dp/652592071X/ref=sr_1_580?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-580,Mashle: Magia e Músculos Vol. 12
panini,2024-04-09,https://www.amazon.com.br/As-Melhores-Historias-Turma-Box/dp/6525907020/ref=sr_1_581?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-581&ufe=app_do%3Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9,As Melhores Historias Da Turma – Box
panini,2024-04-09,https://www.amazon.com.br/Elden-Ring-Caminho-para-T%C3%A9rvore/dp/6525920299/ref=sr_1_582?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-582,Elden Ring: O Caminho para Térvore 03
panini,2024-04-09,https://www.amazon.com.br/Kull-Era-Cl%C3%A1ssica-Omnibus-Thomas/dp/652590563X/ref=sr_1_583?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-583&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678,"Kull, A Era Clássica (Omnibus)"
panini,2024-04-09,https://www.amazon.com.br/Wolverine-Vol-15-Leah-Williams/dp/6525921104/ref=sr_1_584?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-584,Wolverine (2022) Vol. 15
panini,2024-04-09,https://www.amazon.com.br/Espada-Azrael-Dan-Watters/dp/6525920418/ref=sr_1_585?Adv-Srch-Books-Submit.x=38&dib=eyJ2IjoiMSJ9.wIWvpz8ZZmc6D2fUl56JTWjaoC-Ojtl0KxirQy350vDacPsSrem0CdzCCL0cpWzFCaBi9HvnuAKsnP29w1jYZwSL04raY_WD2RzxfRw-RwDt7AQfVWaZUG19cGoI_DbWvT4pk7ThTTng8EH-icWoCCoc6J5x69N7JdA-Ls4unek.c2Qy2hiPRF0lQzj8wf8haKA7vKKJnrDsvjv8nzUTBAo&dib_tag=se&qid=1712664179&refinements=p_30%3Apanini&s=books&sr=1-585,A Espada de Azrael
